geoid	detail	st_fip	cty_fip	trt_fip	state	county	pop_tot	pop_wht	pop_blk	pop_his	pop_asi	pop_two	pop_oth	pop_nat	pop_isl	pop_nw	emp_une	emp_emp	ed_grad	ed_bs	ed_as	ed_hs	ed_l_hs	med_inc
17031031501	Census Tract 315.01, Cook County, Illinois	17	031	031501	Illinois	Cook County	3653	0.42704626334519574	0.3342458253490282	0.04544210238160416	0.16780728168628525	0.018067341910758282	0.0073911853271283875	0	0	0.5729537366548043	0.11917098445595854	0.8808290155440415	0.15021601861083417	0.27284812229976735	0.06580259222333001	0.36058491193087405	0.15054835493519447	24643
17031031502	Census Tract 315.02, Cook County, Illinois	17	031	031502	Illinois	Cook County	4027	0.33747206357089643	0.448721132356593	0.06953066799106035	0.060591010677924016	0.0836851254035262	0	0	0	0.6625279364291036	0.16139630390143736	0.8386036960985627	0.09008425145819832	0.2961762799740765	0.053791315618924175	0.48412184057031754	0.07582631237848347	21265
17031031700	Census Tract 317, Cook County, Illinois	17	031	031700	Illinois	Cook County	6726	0.5532262860541184	0.23312518584597086	0.1247398156407969	0.0567945286946179	0.032114183764495985	0	0	0	0.4467737139458816	0.12730670404111188	0.8726932959588881	0.2056980056980057	0.3378917378917379	0.04995251661918328	0.3244064577397911	0.08205128205128198	40129
17031031800	Census Tract 318, Cook County, Illinois	17	031	031800	Illinois	Cook County	1766	0.6942242355605889	0.01925254813137033	0.21121177802944507	0.06738391845979615	0.007927519818799546	0	0	0	0.3057757644394111	0.0448569218870843	0.9551430781129157	0.2618207480592802	0.4079040225829217	0.008468595624558928	0.2025405786873677	0.11926605504587151	57560
17031031900	Census Tract 319, Cook County, Illinois	17	031	031900	Illinois	Cook County	2361	0.7518000847098687	0.03600169419737399	0.1355357899195256	0.04150783566285472	0.0063532401524777635	0.016518424396442185	0.01228293096145701	0	0.2481999152901313	0.05889646621202728	0.9411035337879727	0.23668950975224037	0.4385872430152873	0.05482340537691091	0.14391143911439114	0.1259884027411704	65027
17031032100	Census Tract 321, Cook County, Illinois	17	031	032100	Illinois	Cook County	6797	0.7365013976754451	0.08783286744151832	0.10372223039576284	0.042224510813594233	0.029130498749448286	5.884949242312785e-4	0	0	0.2634986023245549	0.1071351116894383	0.8928648883105617	0.29950720934477093	0.38601934659609416	0.052381821500273776	0.20058404818397518	0.061507574374885854	49063
17031040100	Census Tract 401, Cook County, Illinois	17	031	040100	Illinois	Cook County	4045	0.6699629171817059	0.06501854140914709	0.21483312731767615	0.03881334981458591	0.008899876390605686	0	0.002472187886279357	0	0.33003708281829414	0.11029728565273589	0.8897027143472641	0.20112471055243136	0.30929540191862387	0.042672841548130995	0.30234866027125373	0.14455838570956003	65599
17031040201	Census Tract 402.01, Cook County, Illinois	17	031	040201	Illinois	Cook County	6314	0.6341463414634146	0.032467532467532464	0.2112765283496991	0.10627177700348432	0.009661070636680393	0.006176750079189104	0	0	0.36585365853658536	0.06540284360189573	0.9345971563981043	0.1453981385729059	0.4097207859358842	0.05046535677352637	0.28645294725956566	0.10796277145811795	59243
17031040202	Census Tract 402.02, Cook County, Illinois	17	031	040202	Illinois	Cook County	6801	0.5447728275253639	0.028525216879870606	0.19967651815909426	0.19247169533892075	0.032201146890163214	0.0023525952065872667	0	0	0.45522717247463607	0.08978963571062083	0.9102103642893792	0.11036079490642485	0.2421377580551804	0.056530966621647694	0.38761335134092223	0.20335712907582482	33750
17031040300	Census Tract 403, Cook County, Illinois	17	031	040300	Illinois	Cook County	2912	0.5649038461538461	0.02918956043956044	0.10096153846153846	0.2578983516483517	0.038804945054945056	0	0.008241758241758242	0	0.43509615384615385	0.10560093348891482	0.8943990665110851	0.2392205638474295	0.2736318407960199	0.06343283582089553	0.3055555555555556	0.11815920398009949	79306
17031040401	Census Tract 404.01, Cook County, Illinois	17	031	040401	Illinois	Cook County	3009	0.6912595546693253	0.03489531405782652	0.19375207710202724	0.0511797939514789	0.028913260219341975	0	0	0	0.3087404453306747	0.04861821903787104	0.951381780962129	0.32273112807463955	0.3244274809160305	0.03816793893129771	0.20525869380831213	0.10941475826972025	71510
17031040402	Census Tract 404.02, Cook County, Illinois	17	031	040402	Illinois	Cook County	5042	0.5801269337564459	0.04046013486711622	0.20368901229670766	0.14280047600158668	0.03292344307814359	0	0	0	0.41987306624355414	0.08191780821917809	0.918082191780822	0.37490774907749075	0.3323493234932349	0.05830258302583026	0.1958179581795818	0.03862238622386227	70935
17031040600	Census Tract 406, Cook County, Illinois	17	031	040600	Illinois	Cook County	2696	0.7700296735905044	0.022626112759643918	0.16951038575667657	0.03412462908011869	0.00370919881305638	0	0	0	0.22997032640949555	0.09513960703205791	0.9048603929679421	0.30773018217626785	0.4032496307237814	0.03741999015263417	0.206794682422452	0.044805514524864476	72931
17031040700	Census Tract 407, Cook County, Illinois	17	031	040700	Illinois	Cook County	3383	0.653857522908661	0.019213715637008574	0.21548921075968075	0.04995566065622229	0.061483890038427434	0	0	0	0.34614247709133905	0.04574881312041433	0.9542511868795857	0.2608373471656169	0.39162652834383105	0.030381622823267878	0.23823638384586884	0.07891811782141533	73091
17031040800	Census Tract 408, Cook County, Illinois	17	031	040800	Illinois	Cook County	1876	0.7244136460554371	0.036780383795309166	0.09168443496801706	0.0708955223880597	0.050106609808102345	0	0.026119402985074626	0	0.2755863539445629	0.0466786355475763	0.9533213644524237	0.2216252518468771	0.42243116185359303	0.04633982538616521	0.22028206850235058	0.08932169241101418	71935
17031040900	Census Tract 409, Cook County, Illinois	17	031	040900	Illinois	Cook County	2152	0.8615241635687733	0.0018587360594795538	0.05297397769516728	0.05204460966542751	0.031598513011152414	0	0	0	0.13847583643122674	0.009186351706036745	0.9908136482939632	0.29836956521739133	0.4467391304347826	0.04456521739130435	0.1641304347826087	0.04619565217391297	74297
17031050100	Census Tract 501, Cook County, Illinois	17	031	050100	Illinois	Cook County	2564	0.7312792511700468	0.032371294851794075	0.16965678627145087	0.042901716068642744	0.02379095163806552	0	0	0	0.2687207488299532	0.06481994459833795	0.935180055401662	0.2318289786223278	0.45178147268408553	0.028978622327790974	0.22897862232779098	0.0584323040380047	77241
17031050200	Census Tract 502, Cook County, Illinois	17	031	050200	Illinois	Cook County	5230	0.7173996175908222	0.026195028680688338	0.18221797323135755	0.0372848948374761	0.03690248565965583	0	0	0	0.28260038240917784	0.047980669658267174	0.9520193303417328	0.21282648047582106	0.3325575381432635	0.04861649857770882	0.30023273855702093	0.1057667442461857	67275
17031050300	Census Tract 503, Cook County, Illinois	17	031	050300	Illinois	Cook County	2520	0.6361111111111111	0	0.23293650793650794	0.10674603174603174	0.013095238095238096	0	0.011111111111111112	0	0.36388888888888893	0.06341154090044387	0.9365884590995561	0.23384943940202882	0.36999466097170314	0.04805125467164976	0.2760277629471436	0.07207688200747475	80046
17031050500	Census Tract 505, Cook County, Illinois	17	031	050500	Illinois	Cook County	5541	0.8128496661252481	0.009745533297238766	0.09962100703844072	0.023280996210070383	0.054502797329001984	0	0	0	0.18715033387475188	0.038097886540600666	0.9619021134593994	0.26270772238514173	0.42546432062561096	0.04740957966764418	0.19648093841642228	0.06793743890518078	95447
17031050600	Census Tract 506, Cook County, Illinois	17	031	050600	Illinois	Cook County	2371	0.8152678194854491	0.024040489245044285	0.08266554196541544	0.07169970476592155	0.0063264445381695485	0	0	0	0.18473218051455087	0.026300409117475162	0.9736995908825249	0.2601626016260163	0.5209059233449478	0.026713124274099883	0.16376306620209058	0.028455284552845406	95694
17031050700	Census Tract 507, Cook County, Illinois	17	031	050700	Illinois	Cook County	1587	0.8960302457466919	0.007561436672967864	0.04914933837429111	0.0258349086326402	0.013232514177693762	0.00315059861373661	0.005040957781978576	0	0.10396975425330812	0.026450511945392493	0.9735494880546075	0.3871773522064946	0.4487926727726894	0.005828476269775187	0.12323064113238967	0.03497085761865115	113676
17031050800	Census Tract 508, Cook County, Illinois	17	031	050800	Illinois	Cook County	1390	0.8410071942446044	0.00935251798561151	0.1093525179856115	0.02158273381294964	0.01870503597122302	0	0	0	0.15899280575539565	0.0487551867219917	0.95124481327800825	0.34424603174603174	0.4494047619047619	0.006944444444444444	0.125	0.07440476190476186	109231
17031050900	Census Tract 509, Cook County, Illinois	17	031	050900	Illinois	Cook County	1546	0.8318240620957309	0	0.07632600258732213	0.0666235446313066	0.019404915912031046	0.005821474773609315	0	0	0.1681759379042691	0.03727369542066028	0.9627263045793397	0.25114573785517874	0.4344637946837763	0.054078826764436295	0.23464711274060496	0.025664527956003713	76429
17031051000	Census Tract 510, Cook County, Illinois	17	031	051000	Illinois	Cook County	1677	0.691711389385808	0.017889087656529516	0.19439475253428742	0.06797853309481217	0.02802623732856291	0	0	0	0.308288610614192	0.014381591562799617	0.9856184084372004	0.2920284135753749	0.39621152328334647	0.030781373322809787	0.24388318863456984	0.03709550118389904	101579
17031051100	Census Tract 511, Cook County, Illinois	17	031	051100	Illinois	Cook County	1454	0.78060522696011	0.009628610729023384	0.1671251719394773	0.027510316368638238	0.015130674002751032	0	0	0	0.21939477303988997	0.01603206412825651	0.9839679358717435	0.2611524163568773	0.47026022304832715	0.02973977695167286	0.18308550185873607	0.055762081784386575	94375
17031051200	Census Tract 512, Cook County, Illinois	17	031	051200	Illinois	Cook County	1636	0.7451100244498777	0.08496332518337409	0.1271393643031785	0.023838630806845965	0.006112469437652812	0.007334963325183374	0.005501222493887531	0	0.25488997555012227	0.03188405797101449	0.9681159420289855	0.2916666666666667	0.5027173913043478	0.04528985507246377	0.07971014492753623	0.08061594202898559	102292
17031051300	Census Tract 513, Cook County, Illinois	17	031	051300	Illinois	Cook County	2794	0.863278453829635	0.01896921975662133	0.07015032211882606	0.03042233357193987	0.01717967072297781	0	0	0	0.13672154617036503	0.041666666666666664	0.9583333333333334	0.35137844611528823	0.5137844611528822	0.02355889724310777	0.10225563909774436	0.009022556390977376	135350
17031051400	Census Tract 514, Cook County, Illinois	17	031	051400	Illinois	Cook County	1873	0.6775226908702616	0.02562733582487987	0.16444207154297918	0.034703683929524824	0.09770421783235451	0	0	0	0.3224773091297384	0.052502050861361775	0.9474979491386383	0.27953890489913547	0.32780979827089335	0.03170028818443804	0.23054755043227665	0.1304034582132565	75500
17031060100	Census Tract 601, Cook County, Illinois	17	031	060100	Illinois	Cook County	2675	0.7742056074766355	0.08186915887850467	0.12074766355140187	0.009345794392523364	0.013831775700934579	0	0	0	0.22579439252336453	0.04023926046764546	0.9597607395323545	0.3034300791556728	0.46068601583113455	0.027440633245382585	0.20263852242744063	0.005804749340369453	104500
17031060200	Census Tract 602, Cook County, Illinois	17	031	060200	Illinois	Cook County	2088	0.6767241379310345	0.033045977011494254	0.23180076628352492	0.03879310344827586	0.019636015325670497	0	0	0	0.3232758620689655	0.07588424437299035	0.9241157556270096	0.2215496368038741	0.46246973365617433	0.029661016949152543	0.2112590799031477	0.07506053268765123	63566
17031060300	Census Tract 603, Cook County, Illinois	17	031	060300	Illinois	Cook County	3248	0.8765394088669951	0.011391625615763547	0.05511083743842365	0.04864532019704434	0.005849753694581281	0	0.0024630541871921183	0	0.1234605911330049	0.035762181493071074	0.9642378185069289	0.30848675348001797	0.4598114054782218	0.02020655590480467	0.1850022451728783	0.026493039964077147	102074
17031060400	Census Tract 604, Cook County, Illinois	17	031	060400	Illinois	Cook County	3848	0.7928794178794178	0.006756756756756757	0.10369022869022869	0.028066528066528068	0.061850311850311854	0	0.006756756756756757	0	0.20712058212058215	0.014354066985645933	0.9856459330143541	0.32248296744890237	0.49507948523845574	0.007191521574564724	0.16956850870552612	0.005677517032551038	118837
17031060500	Census Tract 605, Cook County, Illinois	17	031	060500	Illinois	Cook County	1242	0.7077294685990339	0.050724637681159424	0.12560386473429952	0.09822866344605476	0.017713365539452495	0	0	0	0.29227053140096615	0.019746121297602257	0.9802538787023978	0.19395711500974658	0.3226120857699805	0	0.28654970760233917	0.19688109161793377	35781
